,index,long_position_solar,lat_position_solar,value_phov,long_position_topo,lat_position_topo,elevation,long_position,lat_position,value,lat_leftend,lat_rightend,long_leftend,long_rightend,coordinates,Address,esp_or_not
1498,2534,"(-7.392, -7.303]","(38.7, 38.753]",1646.7178,"(-7.386, -7.294]","(38.837, 38.915]",332.4017094017094,"(-7.382, -7.291]","(38.845, 38.922]",7.0,38.845,38.922,-7.386,-7.294,"38.845,-7.386","A 6, Terrugem e Vila Boim, Elvas, Portalegre, Portugal",0
1499,2535,"(-7.392, -7.303]","(38.753, 38.807]",1646.7463,"(-7.386, -7.294]","(38.915, 38.993]",328.89588189588187,"(-7.382, -7.291]","(38.922, 39.0]",7.0,38.922,39.0,-7.386,-7.294,"38.922,-7.386","EM 372, Santo Aleixo, Monforte, Portalegre, Portugal",0
1500,2536,"(-7.392, -7.303]","(38.807, 38.861]",1651.0344,"(-7.386, -7.294]","(38.993, 39.071]",290.7389277389277,"(-7.382, -7.291]","(39.0, 39.078]",6.9375,39.0,39.078,-7.386,-7.294,"39.0,-7.386","Monforte, Portalegre, 7450-115, Portugal",0
1501,2537,"(-7.392, -7.303]","(38.861, 38.914]",1656.3811,"(-7.386, -7.294]","(39.071, 39.149]",308.1157731157731,"(-7.382, -7.291]","(39.078, 39.156]",6.833333333333333,39.078,39.156,-7.386,-7.294,"39.078,-7.386","Arronches, Assunção, Arronches, Portalegre, 7340-014, Portugal",0
1502,2538,"(-7.392, -7.303]","(38.914, 38.968]",1648.5819,"(-7.386, -7.294]","(39.149, 39.228]",358.15007541478127,"(-7.382, -7.291]","(39.156, 39.233]",7.0,39.156,39.233,-7.386,-7.294,"39.156,-7.386","Urra, Portalegre, 7300, Portugal",0
1503,2539,"(-7.392, -7.303]","(38.968, 39.022]",1643.1656,"(-7.386, -7.294]","(39.228, 39.306]",575.8997668997669,"(-7.382, -7.291]","(39.233, 39.311]",7.0,39.233,39.311,-7.386,-7.294,"39.233,-7.386","Santiago, Urra, Portalegre, 7300, Portugal",0
1504,2540,"(-7.392, -7.303]","(39.022, 39.075]",1640.2097,"(-7.386, -7.294]","(39.306, 39.384]",661.2206682206682,"(-7.382, -7.291]","(39.311, 39.389]",7.0,39.311,39.389,-7.386,-7.294,"39.311,-7.386","EM 522, Reguengo e São Julião, Portalegre, 7300-185, Portugal",0
1505,2541,"(-7.392, -7.303]","(39.075, 39.129]",1641.1458,"(-7.386, -7.294]","(39.384, 39.462]",457.97668997668995,"(-7.382, -7.291]","(39.389, 39.467]",7.0,39.389,39.467,-7.386,-7.294,"39.389,-7.386","EN 359, Portagem, São Salvador da Aramenha, Marvão, Portalegre, 7330-328, Portugal",0
1506,2542,"(-7.392, -7.303]","(39.129, 39.183]",1637.0505,"(-7.386, -7.294]","(39.462, 39.541]",323.7762237762238,"(-7.382, -7.291]","(39.467, 39.544]",7.0,39.467,39.544,-7.386,-7.294,"39.467,-7.386","Beirã, Marvão, Portalegre, 7330-012, Portugal",0
1509,2545,"(-7.392, -7.303]","(39.29, 39.344]",1633.2415,"(-7.386, -7.294]","(39.697, 39.775]",274.2097902097902,"(-7.382, -7.291]","(39.7, 39.778]",7.0,39.7,39.778,-7.386,-7.294,"39.7,-7.386","Malpica do Tejo, Castelo Branco, Portugal",0
1510,2546,"(-7.392, -7.303]","(39.344, 39.397]",1638.8546,"(-7.386, -7.294]","(39.775, 39.853]",185.06259426847663,"(-7.382, -7.291]","(39.778, 39.855]",7.0,39.778,39.855,-7.386,-7.294,"39.778,-7.386","Malpica do Tejo, Castelo Branco, Portugal",0
1511,2547,"(-7.392, -7.303]","(39.397, 39.451]",1654.502,"(-7.386, -7.294]","(39.853, 39.932]",290.93550893550895,"(-7.382, -7.291]","(39.855, 39.933]",7.0,39.855,39.933,-7.386,-7.294,"39.855,-7.386","Escalos de Baixo e Mata, Castelo Branco, Portugal",0
1512,2548,"(-7.392, -7.303]","(39.451, 39.505]",1650.8691,"(-7.386, -7.294]","(39.932, 40.01]",318.56410256410254,"(-7.382, -7.291]","(39.933, 40.011]",7.0,39.933,40.011,-7.386,-7.294,"39.933,-7.386","Lousa, Escalos de Cima e Lousa, Castelo Branco, Portugal",0
1513,2549,"(-7.392, -7.303]","(39.505, 39.558]",1641.111,"(-7.386, -7.294]","(40.01, 40.088]",361.8710178710179,"(-7.382, -7.291]","(40.011, 40.089]",7.0,40.011,40.089,-7.386,-7.294,"40.011,-7.386","Zebras, Orca, Fundão, Castelo Branco, 6230-512, Portugal",0
1514,2550,"(-7.392, -7.303]","(39.558, 39.612]",1642.3577,"(-7.386, -7.294]","(40.088, 40.166]",451.33177933177933,"(-7.382, -7.291]","(40.089, 40.166]",7.0,40.089,40.166,-7.386,-7.294,"40.089,-7.386","Vale de Prazeres e Mata da Rainha, Fundão, Castelo Branco, 6230-787, Portugal",0
1515,2551,"(-7.392, -7.303]","(39.612, 39.666]",1623.514,"(-7.386, -7.294]","(40.166, 40.244]",491.27039627039625,"(-7.382, -7.291]","(40.166, 40.244]",7.0,40.166,40.244,-7.386,-7.294,"40.166,-7.386","Enxames, Fundão, Castelo Branco, Portugal",0
1516,2552,"(-7.392, -7.303]","(39.666, 39.719]",1637.2592,"(-7.386, -7.294]","(40.244, 40.323]",498.55866355866357,"(-7.382, -7.291]","(40.244, 40.322]",7.0,40.244,40.322,-7.386,-7.294,"40.244,-7.386","EN 345, Caria, Capinha, Belmonte, Castelo Branco, 6200-591, Portugal",0
1517,2553,"(-7.392, -7.303]","(39.719, 39.773]",1643.542,"(-7.386, -7.294]","(40.323, 40.401]",503.3137254901961,"(-7.382, -7.291]","(40.322, 40.4]",7.0,40.322,40.4,-7.386,-7.294,"40.322,-7.386","Orjais, Covilhã, Castelo Branco, Portugal",0
1518,2554,"(-7.392, -7.303]","(39.773, 39.827]",1636.9651,"(-7.386, -7.294]","(40.401, 40.479]",741.3356643356643,"(-7.382, -7.291]","(40.4, 40.477]",7.0,40.4,40.477,-7.386,-7.294,"40.4,-7.386","CM 1179, Gonçalo, Guarda, 6250-076, Portugal",0
1519,2555,"(-7.392, -7.303]","(39.827, 39.88]",1640.0721,"(-7.386, -7.294]","(40.479, 40.557]",876.7210567210567,"(-7.382, -7.291]","(40.477, 40.555]",7.0,40.477,40.555,-7.386,-7.294,"40.477,-7.386","Quinta do Barbacão, Fernão Joanes, Guarda, Portugal",0
1520,2556,"(-7.392, -7.303]","(39.88, 39.934]",1647.2253,"(-7.386, -7.294]","(40.557, 40.636]",600.2913752913753,"(-7.382, -7.291]","(40.555, 40.633]",7.0,40.555,40.633,-7.386,-7.294,"40.555,-7.386","EM 616, Prados, Celorico da Beira, Guarda, 6360-180, Portugal",0
1521,2557,"(-7.392, -7.303]","(39.934, 39.988]",1648.5559,"(-7.386, -7.294]","(40.636, 40.714]",472.3574203574204,"(-7.382, -7.291]","(40.633, 40.711]",6.916666666666667,40.633,40.711,-7.386,-7.294,"40.633,-7.386","Celorico, São Pedro e Santa Maria e Vila Boa do Mondego, Celorico da Beira, Guarda, 6360-393, Portugal",0
1522,2558,"(-7.392, -7.303]","(39.988, 40.041]",1649.873,"(-7.386, -7.294]","(40.714, 40.792]",692.9059829059829,"(-7.382, -7.291]","(40.711, 40.788]",4.666666666666667,40.711,40.788,-7.386,-7.294,"40.711,-7.386","Barrocal, Fiães, Trancoso, Guarda, Portugal",0
1523,2559,"(-7.392, -7.303]","(40.041, 40.095]",1649.6919,"(-7.386, -7.294]","(40.792, 40.87]",766.2960372960373,"(-7.382, -7.291]","(40.788, 40.866]",5.833333333333333,40.788,40.866,-7.386,-7.294,"40.788,-7.386","CM 1044-1, Rio de Moinhos, Trancoso, Trancoso (São Pedro e Santa Maria) e Souto Maior, Trancoso, Guarda, 6420-044, Portugal",0
1524,2560,"(-7.392, -7.303]","(40.095, 40.149]",1645.3959,"(-7.386, -7.294]","(40.87, 40.948]",758.4980574980575,"(-7.382, -7.291]","(40.866, 40.944]",6.666666666666667,40.866,40.944,-7.386,-7.294,"40.866,-7.386","Sebadelhe de Serra, Torre do Terrenho, Sebadelhe da Serra e Terrenho, Trancoso, Guarda, Portugal",0
1525,2561,"(-7.392, -7.303]","(40.149, 40.202]",1639.5219,"(-7.386, -7.294]","(40.948, 41.027]",744.6990950226244,"(-7.382, -7.291]","(40.944, 41.022]",6.916666666666667,40.944,41.022,-7.386,-7.294,"40.944,-7.386","Antas e Ourozinho, Penedono, Viseu, 3630-225, Portugal",0
1526,2562,"(-7.392, -7.303]","(40.202, 40.256]",1644.7816,"(-7.386, -7.294]","(41.027, 41.105]",576.5268065268066,"(-7.382, -7.291]","(41.022, 41.099]",6.5,41.022,41.099,-7.386,-7.294,"41.022,-7.386","Granja, Penedono, Viseu, 3630-229, Portugal",0
1527,2563,"(-7.392, -7.303]","(40.256, 40.31]",1645.7928,"(-7.386, -7.294]","(41.105, 41.183]",367.16317016317015,"(-7.382, -7.291]","(41.099, 41.177]",6.9375,41.099,41.177,-7.386,-7.294,"41.099,-7.386","GR14 Rota dos Vinhos da Europa, Senhora da Estrada, Vilarouco e Pereiros, São João da Pesqueira, Viseu, Portugal",0
1528,2564,"(-7.392, -7.303]","(40.31, 40.363]",1630.5701,"(-7.386, -7.294]","(41.183, 41.261]",652.4630924630925,"(-7.382, -7.291]","(41.177, 41.255]",7.0,41.177,41.255,-7.386,-7.294,"41.177,-7.386","Nagozelo do Douro, São João da Pesqueira, Viseu, Portugal",0
1529,2565,"(-7.392, -7.303]","(40.363, 40.417]",1609.5239,"(-7.386, -7.294]","(41.261, 41.34]",469.93550893550895,"(-7.382, -7.291]","(41.255, 41.333]",7.0,41.255,41.333,-7.386,-7.294,"41.255,-7.386","Pombal, Carrazeda de Ansiães, Bragança, 5140-222, Portugal",0
1530,2566,"(-7.392, -7.303]","(40.417, 40.471]",1591.8757,"(-7.386, -7.294]","(41.34, 41.418]",385.74514374514376,"(-7.382, -7.291]","(41.333, 41.41]",6.416666666666667,41.333,41.41,-7.386,-7.294,"41.333,-7.386","Porrais, Candedo, Murça, Vila Real, 5090-014, Portugal",0
1531,2567,"(-7.392, -7.303]","(40.471, 40.524]",1587.1053,"(-7.386, -7.294]","(41.418, 41.496]",600.4553224553224,"(-7.382, -7.291]","(41.41, 41.488]",6.75,41.41,41.488,-7.386,-7.294,"41.41,-7.386","Palheiros, Noura e Palheiros, Murça, Vila Real, 5090-210, Portugal",0
1532,2568,"(-7.392, -7.303]","(40.524, 40.578]",1566.2489,"(-7.386, -7.294]","(41.496, 41.574]",405.31934731934734,"(-7.382, -7.291]","(41.488, 41.566]",6.916666666666667,41.488,41.566,-7.386,-7.294,"41.488,-7.386","Castelo, Jou, Murça, Vila Real, 5090-073, Portugal",0
1533,2569,"(-7.392, -7.303]","(40.578, 40.632]",1554.6866,"(-7.386, -7.294]","(41.574, 41.652]",490.158371040724,"(-7.382, -7.291]","(41.566, 41.644]",6.916666666666667,41.566,41.644,-7.386,-7.294,"41.566,-7.386","Avarenta, Carrazedo de Montenegro e Curros, Valpaços, Vila Real, 5335, Portugal",0
1534,2570,"(-7.392, -7.303]","(40.632, 40.685]",1562.8953,"(-7.386, -7.294]","(41.652, 41.731]",688.2929292929293,"(-7.382, -7.291]","(41.644, 41.721]",7.0,41.644,41.721,-7.386,-7.294,"41.644,-7.386","Sandolhedo, Ervões, Valpaços, Vila Real, Portugal",0
1535,2571,"(-7.392, -7.303]","(40.685, 40.739]",1561.4493,"(-7.386, -7.294]","(41.731, 41.809]",737.4281274281275,"(-7.382, -7.291]","(41.721, 41.799]",6.75,41.721,41.799,-7.386,-7.294,"41.721,-7.386","EN 213, Limãos, Eiras, São Julião de Montenegro e Cela, São Julião de Montenegro, Vila Real, 5400-624, Portugal",0
1536,2572,"(-7.392, -7.303]","(40.739, 40.793]",1571.87,"(-7.386, -7.294]","(41.809, 41.887]",731.3317793317793,"(-7.382, -7.291]","(41.799, 41.877]",6.0,41.799,41.877,-7.386,-7.294,"41.799,-7.386","Curral de Vacas, Santo António de Monforte, Chaves, Vila Real, 5400-637, Portugal",0
1567,2622,"(-7.303, -7.215]","(38.056, 38.109]",1651.1245,"(-7.294, -7.202]","(37.898, 37.976]",205.2,"(-7.291, -7.199]","(37.912, 37.989]",6.833333333333333,37.912,37.989,-7.294,-7.202,"37.912,-7.294","EM 522, Monte Novo das Ferrarias, Vila Verde de Ficalho, Serpa, Beja, 7830-625, Portugal",0
1568,2623,"(-7.303, -7.215]","(38.109, 38.163]",1644.0844,"(-7.294, -7.202]","(37.976, 38.054]",240.575,"(-7.291, -7.199]","(37.989, 38.067]",6.75,37.989,38.067,-7.294,-7.202,"37.989,-7.294","ER 385, Vila Verde de Ficalho, Serpa, Beja, 7830-638, Portugal",0
1569,2624,"(-7.303, -7.215]","(38.163, 38.217]",1648.6105,"(-7.294, -7.202]","(38.054, 38.133]",189.5590909090909,"(-7.291, -7.199]","(38.067, 38.145]",6.75,38.067,38.145,-7.294,-7.202,"38.067,-7.294","Monte da Coroada, Sobral da Adiça, Moura, Beja, Portugal",0
1570,2625,"(-7.303, -7.215]","(38.217, 38.27]",1655.6174,"(-7.294, -7.202]","(38.133, 38.211]",172.4840909090909,"(-7.291, -7.199]","(38.145, 38.223]",7.0,38.145,38.223,-7.294,-7.202,"38.145,-7.294","EM 517, Amareleja, Póvoa de São Miguel, Moura, Beja, 7885-261, Portugal",0
1571,2626,"(-7.303, -7.215]","(38.27, 38.324]",1653.5587,"(-7.294, -7.202]","(38.211, 38.289]",205.98257575757575,"(-7.291, -7.199]","(38.223, 38.3]",5.833333333333333,38.223,38.3,-7.294,-7.202,"38.223,-7.294","Herdade dos Ourives, Póvoa de São Miguel, Moura, Beja, 7885-261, Portugal",0
1572,2627,"(-7.303, -7.215]","(38.324, 38.378]",1650.5647,"(-7.294, -7.202]","(38.289, 38.367]",175.10833333333332,"(-7.291, -7.199]","(38.3, 38.378]",5.0,38.3,38.378,-7.294,-7.202,"38.3,-7.294","Vale Formoso, Granja, Mourão, Évora, 7240-019, Portugal",0
1573,2628,"(-7.303, -7.215]","(38.378, 38.431]",1652.0424,"(-7.294, -7.202]","(38.367, 38.445]",207.3939393939394,"(-7.291, -7.199]","(38.378, 38.456]",5.666666666666667,38.378,38.456,-7.294,-7.202,"38.378,-7.294","EN 256, Bairro Doutor Baltazar Rebelo de Sousa, Juncal, Mourão, Évora, 7240-247, Portugal",0
1576,2631,"(-7.303, -7.215]","(38.539, 38.592]",1631.235,"(-7.294, -7.202]","(38.602, 38.68]",181.16590909090908,"(-7.291, -7.199]","(38.611, 38.689]",6.666666666666667,38.611,38.689,-7.294,-7.202,"38.611,-7.294","Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto), Alandroal, Évora, Portugal",0
1577,2632,"(-7.303, -7.215]","(38.592, 38.646]",1630.6254,"(-7.294, -7.202]","(38.68, 38.758]",171.43863636363636,"(-7.291, -7.199]","(38.689, 38.767]",7.0,38.689,38.767,-7.294,-7.202,"38.689,-7.294","Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto), Alandroal, Évora, Portugal",0
1578,2633,"(-7.303, -7.215]","(38.646, 38.7]",1637.1556,"(-7.294, -7.202]","(38.758, 38.837]",249.8901515151515,"(-7.291, -7.199]","(38.767, 38.845]",7.0,38.767,38.845,-7.294,-7.202,"38.767,-7.294","Ciladas (São Romão), Vila Viçosa, Évora, Portugal",0
1579,2634,"(-7.303, -7.215]","(38.7, 38.753]",1638.3217,"(-7.294, -7.202]","(38.837, 38.915]",395.65,"(-7.291, -7.199]","(38.845, 38.922]",7.0,38.845,38.922,-7.294,-7.202,"38.845,-7.294","Vila Boim, Elvas, Portalegre, Portugal",0
1580,2635,"(-7.303, -7.215]","(38.753, 38.807]",1644.4883,"(-7.294, -7.202]","(38.915, 38.993]",364.6840909090909,"(-7.291, -7.199]","(38.922, 39.0]",6.916666666666667,38.922,39.0,-7.294,-7.202,"38.922,-7.294","Vila Fernando, Elvas, Portalegre, Portugal",0
1581,2636,"(-7.303, -7.215]","(38.807, 38.861]",1656.5273,"(-7.294, -7.202]","(38.993, 39.071]",257.8659090909091,"(-7.291, -7.199]","(39.0, 39.078]",5.75,39.0,39.078,-7.294,-7.202,"39.0,-7.294","Herdade de Fontalva, Santa Eulália, Elvas, Portalegre, 7350-431, Portugal",0
1582,2637,"(-7.303, -7.215]","(38.861, 38.914]",1669.0653,"(-7.294, -7.202]","(39.071, 39.149]",292.7469696969697,"(-7.291, -7.199]","(39.078, 39.156]",7.0,39.078,39.156,-7.294,-7.202,"39.078,-7.294","Arronches, Assunção, Arronches, Portalegre, 7340-014, Portugal",0
1583,2638,"(-7.303, -7.215]","(38.914, 38.968]",1667.5845,"(-7.294, -7.202]","(39.149, 39.228]",405.4852941176471,"(-7.291, -7.199]","(39.156, 39.233]",7.0,39.156,39.233,-7.294,-7.202,"39.156,-7.294","CM 1103, Mosteiros, Arronches, Portalegre, 7340-015, Portugal",0
1584,2639,"(-7.303, -7.215]","(38.968, 39.022]",1655.0251,"(-7.294, -7.202]","(39.228, 39.306]",492.9439393939394,"(-7.291, -7.199]","(39.233, 39.311]",7.0,39.233,39.311,-7.294,-7.202,"39.233,-7.294","Vale de Cavalos, Alegrete, Portalegre, 7300-311, Portugal",0
1585,2640,"(-7.303, -7.215]","(39.022, 39.075]",1647.102,"(-7.294, -7.202]","(39.306, 39.384]",565.285606060606,"(-7.291, -7.199]","(39.311, 39.389]",7.0,39.311,39.389,-7.294,-7.202,"39.311,-7.294","CM 1044, Rabaça, Telhada, Alegrete, Portalegre, 7300-311, Portugal",0
1590,2645,"(-7.303, -7.215]","(39.29, 39.344]",1642.6384,"(-7.294, -7.202]","(39.697, 39.775]",237.0,"(-7.291, -7.199]","(39.7, 39.778]",7.0,39.7,39.778,-7.294,-7.202,"39.7,-7.294","Monforte da Beira, Castelo Branco, Portugal",0
1591,2646,"(-7.303, -7.215]","(39.344, 39.397]",1664.0956,"(-7.294, -7.202]","(39.775, 39.853]",221.84632352941176,"(-7.291, -7.199]","(39.778, 39.855]",7.0,39.778,39.855,-7.294,-7.202,"39.778,-7.294","Monforte da Beira, Castelo Branco, Portugal",0
1592,2647,"(-7.303, -7.215]","(39.397, 39.451]",1667.6794,"(-7.294, -7.202]","(39.853, 39.932]",232.50075757575758,"(-7.291, -7.199]","(39.855, 39.933]",7.0,39.855,39.933,-7.294,-7.202,"39.855,-7.294","Ladoeiro, Idanha-a-Nova, Castelo Branco, 6060-261, Portugal",0
1593,2648,"(-7.303, -7.215]","(39.451, 39.505]",1655.3517,"(-7.294, -7.202]","(39.932, 40.01]",345.5030303030303,"(-7.291, -7.199]","(39.933, 40.011]",7.0,39.933,40.011,-7.294,-7.202,"39.933,-7.294","Idanha-a-Nova, Idanha-a-Nova e Alcafozes, Idanha-a-Nova, Castelo Branco, 6060-146, Portugal",0
1594,2649,"(-7.303, -7.215]","(39.505, 39.558]",1647.4845,"(-7.294, -7.202]","(40.01, 40.088]",375.86439393939395,"(-7.291, -7.199]","(40.011, 40.089]",7.0,40.011,40.089,-7.294,-7.202,"40.011,-7.294","Bairro Chão do Castanheiro, São Miguel D'Acha, São Miguel de Acha, Idanha-a-Nova, Castelo Branco, 6060-511, Portugal",0
1595,2650,"(-7.303, -7.215]","(39.558, 39.612]",1638.8832,"(-7.294, -7.202]","(40.088, 40.166]",395.35227272727275,"(-7.291, -7.199]","(40.089, 40.166]",7.0,40.089,40.166,-7.294,-7.202,"40.089,-7.294","EM 561, Penamacor, Castelo Branco, 6230-787, Portugal",0
1596,2651,"(-7.303, -7.215]","(39.612, 39.666]",1634.8092,"(-7.294, -7.202]","(40.166, 40.244]",498.4030303030303,"(-7.291, -7.199]","(40.166, 40.244]",7.0,40.166,40.244,-7.294,-7.202,"40.166,-7.294","Estrada Municipal 561, Póvoa Palhaça, Vale de Prazeres e Mata da Rainha, Fundão, Castelo Branco, 6230-787, Portugal",0
1597,2652,"(-7.303, -7.215]","(39.666, 39.719]",1631.0215,"(-7.294, -7.202]","(40.244, 40.323]",559.1530303030303,"(-7.291, -7.199]","(40.244, 40.322]",7.0,40.244,40.322,-7.294,-7.202,"40.244,-7.294","Quintãs, Escarigo, Três Povos, Fundão, Castelo Branco, 6250-115, Portugal",0
1598,2653,"(-7.303, -7.215]","(39.719, 39.773]",1644.4551,"(-7.294, -7.202]","(40.323, 40.401]",597.5551470588235,"(-7.291, -7.199]","(40.322, 40.4]",7.0,40.322,40.4,-7.294,-7.202,"40.322,-7.294","Inguias, Belmonte, Castelo Branco, 6250-162, Portugal",0
1599,2654,"(-7.303, -7.215]","(39.773, 39.827]",1649.099,"(-7.294, -7.202]","(40.401, 40.479]",769.3568181818182,"(-7.291, -7.199]","(40.4, 40.477]",7.0,40.4,40.477,-7.294,-7.202,"40.4,-7.294","Autoestrada da Beira Interior, Benespera, Maçainhas, Guarda, 6250-020, Portugal",0
1600,2655,"(-7.303, -7.215]","(39.827, 39.88]",1649.4358,"(-7.294, -7.202]","(40.479, 40.557]",865.060606060606,"(-7.291, -7.199]","(40.477, 40.555]",7.0,40.477,40.555,-7.294,-7.202,"40.477,-7.294","Caldeirão, Estrada Albardeiros - Vela, Quinta da Teixeira, Aldeia do Bispo, Guarda, 6300, Portugal",0
1601,2656,"(-7.303, -7.215]","(39.88, 39.934]",1644.7065,"(-7.294, -7.202]","(40.557, 40.636]",802.6333333333333,"(-7.291, -7.199]","(40.555, 40.633]",7.0,40.555,40.633,-7.294,-7.202,"40.555,-7.294","Via Romana, Ramalhosa, Faia, Guarda, 6300-025 GUARDA, Portugal",0
1602,2657,"(-7.303, -7.215]","(39.934, 39.988]",1649.7235,"(-7.294, -7.202]","(40.636, 40.714]",627.4128787878788,"(-7.291, -7.199]","(40.633, 40.711]",7.0,40.633,40.711,-7.294,-7.202,"40.633,-7.294","EM 581, Sobral da Serra, Celorico da Beira, Guarda, 6300-025 GUARDA, Portugal",0
1603,2658,"(-7.303, -7.215]","(39.988, 40.041]",1647.759,"(-7.294, -7.202]","(40.714, 40.792]",598.5674242424243,"(-7.291, -7.199]","(40.711, 40.788]",6.75,40.711,40.788,-7.294,-7.202,"40.711,-7.294","Vilares, Vilares e Carnicães, Trancoso, Guarda, Portugal",0
1604,2659,"(-7.303, -7.215]","(40.041, 40.095]",1646.4806,"(-7.294, -7.202]","(40.792, 40.87]",551.225,"(-7.291, -7.199]","(40.788, 40.866]",5.666666666666667,40.788,40.866,-7.294,-7.202,"40.788,-7.294","EM 595-1, Vale do Seixo, Vale do Seixo e Vila Garcia, Trancoso, Guarda, 6420-077, Portugal",0
1605,2660,"(-7.303, -7.215]","(40.095, 40.149]",1641.1235,"(-7.294, -7.202]","(40.87, 40.948]",581.7530303030303,"(-7.291, -7.199]","(40.866, 40.944]",6.166666666666667,40.866,40.944,-7.294,-7.202,"40.866,-7.294","EM 603, Carvalhal, Vale Flor, Carvalhal e Pai Penela, Mêda, Guarda, Portugal",0
1606,2661,"(-7.303, -7.215]","(40.149, 40.202]",1636.7802,"(-7.294, -7.202]","(40.948, 41.027]",577.3529411764706,"(-7.291, -7.199]","(40.944, 41.022]",6.166666666666667,40.944,41.022,-7.294,-7.202,"40.944,-7.294","Aveloso, Mêda, Guarda, Portugal",0
1607,2662,"(-7.303, -7.215]","(40.202, 40.256]",1632.6454,"(-7.294, -7.202]","(41.027, 41.105]",544.2484848484848,"(-7.291, -7.199]","(41.022, 41.099]",6.166666666666667,41.022,41.099,-7.294,-7.202,"41.022,-7.294","EM 609, Vale do Porco, Cedovim, Poço do Canto, Mêda, Guarda, Portugal",0
1608,2663,"(-7.303, -7.215]","(40.256, 40.31]",1635.0725,"(-7.294, -7.202]","(41.105, 41.183]",383.5,"(-7.291, -7.199]","(41.099, 41.177]",6.5625,41.099,41.177,-7.294,-7.202,"41.099,-7.294","Numão, Vila Nova de Foz Coa, Guarda, Portugal",0
1609,2664,"(-7.303, -7.215]","(40.31, 40.363]",1625.1301,"(-7.294, -7.202]","(41.183, 41.261]",699.6848484848484,"(-7.291, -7.199]","(41.177, 41.255]",7.0,41.177,41.255,-7.294,-7.202,"41.177,-7.294","Lavandeira, Carrazeda de Ansiães, Bragança, Portugal",0
1610,2665,"(-7.303, -7.215]","(40.363, 40.417]",1613.148,"(-7.294, -7.202]","(41.261, 41.34]",558.0901515151515,"(-7.291, -7.199]","(41.255, 41.333]",7.0,41.255,41.333,-7.294,-7.202,"41.255,-7.294","EN 214, Carrazeda de Ansiães, Bragança, 5140-080 CARRAZEDA DE ANSIÃES, Portugal",0
1611,2666,"(-7.303, -7.215]","(40.417, 40.471]",1599.4574,"(-7.294, -7.202]","(41.34, 41.418]",324.7181818181818,"(-7.291, -7.199]","(41.333, 41.41]",7.0,41.333,41.41,-7.294,-7.202,"41.333,-7.294","Codeçais, Pereiros, Carrazeda de Ansiães, Bragança, 5090-017, Portugal",0
1612,2667,"(-7.303, -7.215]","(40.471, 40.524]",1601.4165,"(-7.294, -7.202]","(41.418, 41.496]",407.08257575757574,"(-7.291, -7.199]","(41.41, 41.488]",6.75,41.41,41.488,-7.294,-7.202,"41.41,-7.294","Rego de Vide, Cobro, Mirandela, Bragança, 5370-060, Portugal",0
1613,2668,"(-7.303, -7.215]","(40.524, 40.578]",1599.9989,"(-7.294, -7.202]","(41.496, 41.574]",299.83181818181816,"(-7.291, -7.199]","(41.488, 41.566]",6.75,41.488,41.566,-7.294,-7.202,"41.488,-7.294","Suçães, Bragança, Portugal",0
1614,2669,"(-7.303, -7.215]","(40.578, 40.632]",1570.1765,"(-7.294, -7.202]","(41.574, 41.652]",373.1205882352941,"(-7.291, -7.199]","(41.566, 41.644]",6.166666666666667,41.566,41.644,-7.294,-7.202,"41.566,-7.294","Antiga Estrada Nacional 213, Rio Torto, Valpaços, Vila Real, 5430-426, Portugal",0
1615,2670,"(-7.303, -7.215]","(40.632, 40.685]",1555.6425,"(-7.294, -7.202]","(41.652, 41.731]",498.669696969697,"(-7.291, -7.199]","(41.644, 41.721]",5.666666666666667,41.644,41.721,-7.294,-7.202,"41.644,-7.294","Lagoas, Valpaços e Sanfins, Valpaços, Vila Real, 5430-452, Portugal",0
1616,2671,"(-7.303, -7.215]","(40.685, 40.739]",1558.8871,"(-7.294, -7.202]","(41.731, 41.809]",696.4931818181818,"(-7.291, -7.199]","(41.721, 41.799]",5.25,41.721,41.799,-7.294,-7.202,"41.721,-7.294","Monte de Arcas, Tinhela e Alvarelhos, Valpaços, Vila Real, Portugal",0
1617,2672,"(-7.303, -7.215]","(40.739, 40.793]",1567.838,"(-7.294, -7.202]","(41.809, 41.887]",693.6477272727273,"(-7.291, -7.199]","(41.799, 41.877]",6.1875,41.799,41.877,-7.294,-7.202,"41.799,-7.294","Dadim, Cimo de Vila da Castanheira, Chaves, Vila Real, Portugal",0
1648,2724,"(-7.215, -7.127]","(38.163, 38.217]",1642.4249,"(-7.202, -7.109]","(38.054, 38.133]",236.07536907536908,"(-7.199, -7.107]","(38.067, 38.145]",7.0,38.067,38.145,-7.202,-7.109,"38.067,-7.202","EM 536, Sobral da Adiça, Moura, Beja, 7875-172, Portugal",0
1649,2725,"(-7.215, -7.127]","(38.217, 38.27]",1650.1083,"(-7.202, -7.109]","(38.133, 38.211]",196.54390054390055,"(-7.199, -7.107]","(38.145, 38.223]",5.222222222222222,38.145,38.223,-7.202,-7.109,"38.145,-7.202","Barrancos, Beja, Portugal",0
