,Phov,Elevation,long_bins,lat_bins,Inclination,lat_leftend,lat_rightend,long_leftend,long_rightend,Coordinates,Address,County
639,1664.0364,232.986790986791,"(-8.026, -7.934]","(37.601, 37.678]",6.583333333333333,37.601,37.678,-8.032,-7.939,"37.601,-8.032","Monte do Forno de Cal, Rosário, Almodôvar, Beja, 7780-402, Portugal",Beja
640,1664.5936,185.06526806526807,"(-8.026, -7.934]","(37.678, 37.756]",6.0,37.678,37.756,-8.032,-7.939,"37.678,-8.032","São Pedro das Cabeças, EN 123-2, Monte Viseu, Castro Verde e Casével, Castro Verde, Beja, 7780-251, Portugal",Beja
641,1662.2242,174.66511266511267,"(-8.026, -7.934]","(37.756, 37.834]",6.333333333333333,37.756,37.834,-8.032,-7.939,"37.756,-8.032","Antiga Estrada Nacional 391, Castro Verde e Casével, Castro Verde, Beja, 7780-349, Portugal",Beja
642,1658.5394,159.75213675213675,"(-8.026, -7.934]","(37.834, 37.912]",6.333333333333333,37.834,37.912,-8.032,-7.939,"37.834,-8.032","Louriçal do Meio, Albernoa e Trindade, Beja, Portugal",Beja
643,1653.169,158.86713286713288,"(-8.026, -7.934]","(37.912, 37.989]",6.333333333333333,37.912,37.989,-8.032,-7.939,"37.912,-8.032","EM 529, Corte Azinha, Santa Vitória e Mombeja, Beja, 7800-730, Portugal",Beja
644,1650.2328,189.2217194570136,"(-8.026, -7.934]","(37.989, 38.067]",6.666666666666667,37.989,38.067,-8.032,-7.939,"37.989,-8.032","EM 529, Herdade de Monte Branco Novo, Santa Vitória e Mombeja, Beja, 7800-641, Portugal",Beja
645,1644.9912,163.44755244755245,"(-8.026, -7.934]","(38.067, 38.145]",6.888888888888889,38.067,38.145,-8.032,-7.939,"38.067,-8.032","EN 121, Alfundão e Peroguarda, Ferreira do Alentejo, Beja, 7900-473, Portugal",Beja
646,1638.8933,151.2968142968143,"(-8.026, -7.934]","(38.145, 38.223]",6.555555555555555,38.145,38.223,-8.032,-7.939,"38.145,-8.032","Alfundão, Ferreira do Alentejo, Beja, 7900-033, Portugal",Évora
647,1638.0798,184.0979020979021,"(-8.026, -7.934]","(38.223, 38.3]",6.111111111111111,38.223,38.3,-8.032,-7.939,"38.223,-8.032","Herdade da Fonte, Alvito, Beja, Portugal",Évora
648,1641.2012,233.5190365190365,"(-8.026, -7.934]","(38.3, 38.378]",7.0,38.3,38.378,-8.032,-7.939,"38.3,-8.032","EM 516, Quinta do Marco, Herdade Montinho, Viana do Alentejo, Évora, 7090-224, Portugal",Évora
649,1639.087,202.67055167055167,"(-8.026, -7.934]","(38.378, 38.456]",6.444444444444445,38.378,38.456,-8.032,-7.939,"38.378,-8.032","Herdade dos Tojais, Viana do Alentejo, Évora, 7090-298, Portugal",Évora
650,1638.7677,212.47008547008548,"(-8.026, -7.934]","(38.456, 38.534]",6.777777777777778,38.456,38.534,-8.032,-7.939,"38.456,-8.032","Herdade do Olival, Nossa Senhora da Tourega e Nossa Senhora de Guadalupe, Évora, Portugal",Évora
651,1636.2314,260.5120663650076,"(-8.026, -7.934]","(38.534, 38.611]",7.0,38.534,38.611,-8.032,-7.939,"38.534,-8.032","CM 1079, Monte da Igreja, Nossa Senhora da Tourega e Nossa Senhora de Guadalupe, Santiago do Escoural, Montemor-o-Novo, Évora, 7000-223, Portugal",Évora
652,1633.6731,320.8111888111888,"(-8.026, -7.934]","(38.611, 38.689]",7.0,38.611,38.689,-8.032,-7.939,"38.611,-8.032","Herdade do Vale Marias das Pelanganas, Nossa Senhora da Tourega e Nossa Senhora de Guadalupe, Évora, 7000-223, Portugal",Évora
653,1637.9913,289.966588966589,"(-8.026, -7.934]","(38.689, 38.767]",7.0,38.689,38.767,-8.032,-7.939,"38.689,-8.032","Monte das Oliveiras, Arraiolos, Évora, Portugal",Évora
654,1641.035,217.32944832944835,"(-8.026, -7.934]","(38.767, 38.845]",6.777777777777778,38.767,38.845,-8.032,-7.939,"38.767,-8.032","Polidesportivo, CM 1016-1, Santana do Campo, Arraiolos, Évora, Portugal",Évora
655,1631.8849,164.2035742035742,"(-8.026, -7.934]","(38.845, 38.922]",6.888888888888889,38.845,38.922,-8.032,-7.939,"38.845,-8.032","Monte do Alcarou de Baixo, Pavia, Mora, Évora, 7490-405, Portugal",Portalegre
656,1622.7338,118.7995337995338,"(-8.026, -7.934]","(38.922, 39.0]",6.777777777777778,38.922,39.0,-8.032,-7.939,"38.922,-8.032","Trilho Pavia - Cabeção Norte, Pavia, Mora, Évora, 7490-441, Portugal",Portalegre
657,1617.033,151.7894327894328,"(-8.026, -7.934]","(39.0, 39.078]",6.666666666666667,39.0,39.078,-8.032,-7.939,"39.0,-8.032","Maranhão, Alcórrego e Maranhão, Avis, Portalegre, Portugal",Portalegre
658,1612.5233,160.9075369075369,"(-8.026, -7.934]","(39.078, 39.156]",7.0,39.078,39.156,-8.032,-7.939,"39.078,-8.032","Aldeia Velha, Avis, Portalegre, Portugal",Portalegre
659,1606.8534,185.08748114630467,"(-8.026, -7.934]","(39.156, 39.233]",7.0,39.156,39.233,-8.032,-7.939,"39.156,-8.032","Estrada da Barragem de Montargil / Sagolga, Galveias, Ponte de Sor, Portalegre, 7425-015, Portugal",Portalegre
660,1600.6251,161.03651903651902,"(-8.026, -7.934]","(39.233, 39.311]",7.0,39.233,39.311,-8.032,-7.939,"39.233,-8.032","Ponte de Sor, Tramaga e Vale de Açor, Ponte de Sor, Portalegre, 7400-308, Portugal",Portalegre
661,1600.7914,210.82595182595185,"(-8.026, -7.934]","(39.311, 39.389]",7.0,39.311,39.389,-8.032,-7.939,"39.311,-8.032","Sete Sobreiras, Longomel, Ponte de Sor, Portalegre, Portugal",Santarém
662,1602.8555,199.16317016317012,"(-8.026, -7.934]","(39.389, 39.467]",7.0,39.389,39.467,-8.032,-7.939,"39.389,-8.032","Longomel, Ponte de Sor, Portalegre, Portugal",Santarém
663,1605.7443,175.67443667443666,"(-8.026, -7.934]","(39.467, 39.544]",7.0,39.467,39.544,-8.032,-7.939,"39.467,-8.032","Alvega e Concavada, Abrantes, Santarém, Portugal",Santarém
664,1604.6477,292.4972804972805,"(-8.026, -7.934]","(39.544, 39.622]",7.0,39.544,39.622,-8.032,-7.939,"39.544,-8.032","Casal da Barba Pouca, Mação, Penhascoso e Aboboreira, Mação, Santarém, Portugal",Santarém
665,1604.1836,362.88034188034186,"(-8.026, -7.934]","(39.622, 39.7]",7.0,39.622,39.7,-8.032,-7.939,"39.622,-8.032","Amêndoa, Mação, Santarém, Portugal",Castelo Branco
666,1599.705,424.0637140637141,"(-8.026, -7.934]","(39.7, 39.778]",7.0,39.7,39.778,-8.032,-7.939,"39.7,-8.032","Cardigos, Mação, Santarém, Portugal",Castelo Branco
667,1600.1548,535.5995475113123,"(-8.026, -7.934]","(39.778, 39.855]",7.0,39.778,39.855,-8.032,-7.939,"39.778,-8.032","EN 241, Várzea dos Cavaleiros, Sertã, Castelo Branco, 6100-601, Portugal",Castelo Branco
668,1594.8713,591.6829836829837,"(-8.026, -7.934]","(39.855, 39.933]",6.555555555555555,39.855,39.933,-8.032,-7.939,"39.855,-8.032","Troviscal, Sertã, Castelo Branco, Portugal",Coimbra
669,1585.019,521.973581973582,"(-8.026, -7.934]","(39.933, 40.011]",4.0,39.933,40.011,-8.032,-7.939,"39.933,-8.032","Cava, Madeirã, Oleiros, Castelo Branco, Portugal",Coimbra
670,1589.9332,556.6938616938617,"(-8.026, -7.934]","(40.011, 40.089]",5.222222222222222,40.011,40.089,-8.032,-7.939,"40.011,-8.032","Machio de Baixo, Portela do Fojo-Machio, Pampilhosa da Serra, Coimbra, 3320, Portugal",Coimbra
671,1591.7485,655.7606837606837,"(-8.026, -7.934]","(40.089, 40.166]",6.555555555555555,40.089,40.166,-8.032,-7.939,"40.089,-8.032","Malhadas da Serra, Pessegueiro, Pampilhosa da Serra, Coimbra, 3330, Portugal",Coimbra
672,1595.6002,560.5213675213676,"(-8.026, -7.934]","(40.166, 40.244]",6.0,40.166,40.244,-8.032,-7.939,"40.166,-8.032","Salgado, Cadafaz e Colmeal, Góis, Coimbra, Portugal",Coimbra
673,1591.9114,275.8034188034188,"(-8.026, -7.934]","(40.244, 40.322]",6.333333333333333,40.244,40.322,-8.032,-7.939,"40.244,-8.032","Secarias, Arganil, Coimbra, 3300, Portugal",Viseu
674,1592.573,290.06938159879337,"(-8.026, -7.934]","(40.322, 40.4]",6.888888888888889,40.322,40.4,-8.032,-7.939,"40.322,-8.032","Carragosela, Espariz e Sinde, Tábua, Coimbra, 3420-330, Portugal",Viseu
675,1580.7072,265.8679098679099,"(-8.026, -7.934]","(40.4, 40.477]",6.083333333333333,40.4,40.477,-8.032,-7.939,"40.4,-8.032","Parada, Carregal do Sal, Viseu, 3430-730, Portugal",Viseu
676,1570.6968,282.0901320901321,"(-8.026, -7.934]","(40.477, 40.555]",6.333333333333333,40.477,40.555,-8.032,-7.939,"40.477,-8.032","Vinhal, Lajeosa do Dão, Tondela, Viseu, 3460-330, Portugal",Viseu
677,1568.3551,359.27972027972027,"(-8.026, -7.934]","(40.555, 40.633]",6.888888888888889,40.555,40.633,-8.032,-7.939,"40.555,-8.032","Canas de Santa Maria, Tondela, Viseu, 3460-012, Portugal",Viseu
678,1549.955,464.6091686091686,"(-8.026, -7.934]","(40.633, 40.711]",7.0,40.633,40.711,-8.032,-7.939,"40.633,-8.032","Boa Aldeia, Farminhão e Torredeita, Viseu, 3510-643, Portugal",Viseu
679,1547.7247,432.8974358974359,"(-8.026, -7.934]","(40.711, 40.788]",7.0,40.711,40.788,-8.032,-7.939,"40.711,-8.032","Estrada Regional 1303, Caria, São Miguel do Mato, Vouzela, Viseu, 3660 – 484, Portugal",Viseu
680,1535.7529,502.97902097902096,"(-8.026, -7.934]","(40.788, 40.866]",6.777777777777778,40.788,40.866,-8.032,-7.939,"40.788,-8.032","Vila Maior, São Pedro do Sul, Viseu, 3660-306, Portugal",Viseu
681,1496.6284,585.8756798756799,"(-8.026, -7.934]","(40.866, 40.944]",7.0,40.866,40.944,-8.032,-7.939,"40.866,-8.032","EM 559, Amoreira, Sul, São Pedro do Sul, Viseu, 3660-615, Portugal",Viseu
682,1476.9192,1082.2978883861238,"(-8.026, -7.934]","(40.944, 41.022]",7.0,40.944,41.022,-8.032,-7.939,"40.944,-8.032","Mós, Parada de Ester e Ester, Castro Daire, Viseu, Portugal",Porto
683,1460.1644,639.4483294483294,"(-8.026, -7.934]","(41.022, 41.099]",6.888888888888889,41.022,41.099,-8.032,-7.939,"41.022,-8.032","Chã, Ferreiros de Tendais, Cinfães, Viseu, Portugal",Porto
684,1494.7074,482.5881895881896,"(-8.026, -7.934]","(41.099, 41.177]",6.833333333333333,41.099,41.177,-8.032,-7.939,"41.099,-8.032","Convento de Ermelo, Caminho do Convento de Ermelo, Sequeiros de Baixo, Ancede, Ancede e Ribadouro, Baião, Porto, 4640-270, Portugal",Porto
685,1522.5502,625.2509712509712,"(-8.026, -7.934]","(41.177, 41.255]",7.0,41.177,41.255,-8.032,-7.939,"41.177,-8.032","EN 321, Chavães, Ovil, Campelo e Ovil, Baião, Porto, 4640-112, Portugal",Braga
686,1524.9946,439.7334887334888,"(-8.026, -7.934]","(41.255, 41.333]",7.0,41.255,41.333,-8.032,-7.939,"41.255,-8.032","EN 15, Espinheiro, Candemil, Amarante, Porto, 4600-706, Portugal",Braga
687,1529.18,299.3131313131313,"(-8.026, -7.934]","(41.333, 41.41]",6.666666666666667,41.333,41.41,-8.032,-7.939,"41.333,-8.032","Codeçoso, Celorico de Basto, Braga, Portugal",Braga
688,1527.4368,316.2276612276612,"(-8.026, -7.934]","(41.41, 41.488]",5.777777777777778,41.41,41.488,-8.032,-7.939,"41.41,-8.032","Ourilhe, Celorico de Basto, Braga, 4890, Portugal",Braga
689,1526.911,486.24941724941726,"(-8.026, -7.934]","(41.488, 41.566]",3.4444444444444446,41.488,41.566,-8.032,-7.939,"41.488,-8.032","Acesso ao Parque Eólico de Penouta, Peitimão, Alvite e Passos, Cabeceiras de Basto, Braga, 4860-355, Portugal",Braga
690,1531.366,920.6508295625944,"(-8.026, -7.934]","(41.566, 41.644]",4.888888888888889,41.566,41.644,-8.032,-7.939,"41.566,-8.032","Além do Rio, Bucos, Cabeceiras de Basto, Braga, 4860-355, Portugal",Vila Real
691,1533.163,717.5508935508935,"(-8.026, -7.934]","(41.644, 41.721]",6.888888888888889,41.644,41.721,-8.032,-7.939,"41.644,-8.032","Zebral, Ruivães e Campos, Vieira do Minho, Braga, 4850-341, Portugal",Vila Real
692,1537.0771,845.1763791763792,"(-8.026, -7.934]","(41.721, 41.799]",7.0,41.721,41.799,-8.032,-7.939,"41.721,-8.032","Chãos, Cabril, Montalegre, Vila Real, 5470-013, Portugal",Faro
693,1521.6173,1126.9650349650349,"(-8.026, -7.934]","(41.799, 41.877]",7.0,41.799,41.877,-8.032,-7.939,"41.799,-8.032","Salto do Lobo, Cabril, Montalegre, Vila Real, Portugal",Faro
694,1674.4705,4.137111517367459,"(-7.934, -7.842]","(36.979, 37.056]",6.166666666666667,36.979,37.056,-7.939,-7.847,"36.979,-7.939","Ilhote das Ratas, Faro, 8000-243, Portugal",Faro
695,1684.9294,87.79098679098679,"(-7.934, -7.842]","(37.056, 37.134]",5.416666666666667,37.056,37.134,-7.939,-7.847,"37.056,-7.939","Faro, 8005-511 PATACÃO, Portugal",Faro
696,1675.42,255.8803418803419,"(-7.934, -7.842]","(37.134, 37.212]",6.166666666666667,37.134,37.212,-7.939,-7.847,"37.134,-7.939","São Brás de Alportel, Faro, 8005-440, Portugal",Faro
697,1672.172,425.5749805749806,"(-7.934, -7.842]","(37.212, 37.29]",5.666666666666667,37.212,37.29,-7.939,-7.847,"37.212,-7.939","EN 2, São Brás de Alportel, Querença, Tôr e Benafim, Loulé, Faro, 8150-132, Portugal",Faro
698,1675.5114,443.02719502719503,"(-7.934, -7.842]","(37.29, 37.367]",5.25,37.29,37.367,-7.939,-7.847,"37.29,-7.939","EN 2, Salir, Ameixial, Loulé, Faro, Portugal",Beja
699,1676.414,311.1885369532428,"(-7.934, -7.842]","(37.367, 37.445]",5.583333333333333,37.367,37.445,-7.939,-7.847,"37.367,-7.939","Anta da Cerca da Francisquinha, EN 504, Corte do Ouro, Ameixial, Loulé, Faro, Portugal",Beja
700,1671.171,279.4118104118104,"(-7.934, -7.842]","(37.445, 37.523]",5.666666666666667,37.445,37.523,-7.939,-7.847,"37.445,-7.939","Monte do Romba, Santa Cruz, Almodôvar, Beja, Portugal",Beja
701,1661.991,223.9339549339549,"(-7.934, -7.842]","(37.523, 37.601]",6.25,37.523,37.601,-7.939,-7.847,"37.523,-7.939","Almodôvar e Graça dos Padrões, Almodôvar, Beja, Portugal",Beja
702,1661.3031,188.93706293706293,"(-7.934, -7.842]","(37.601, 37.678]",6.3125,37.601,37.678,-7.939,-7.847,"37.601,-7.939","Rosa Gorda, Santa Bárbara de Padrões, Castro Verde, Beja, 7780-401, Portugal",Beja
703,1665.1565,185.62160062160063,"(-7.934, -7.842]","(37.678, 37.756]",6.0,37.678,37.756,-7.939,-7.847,"37.678,-7.939","Touris, São Marcos da Ataboeira, Castro Verde, Beja, 7780-408, Portugal",Beja
704,1666.7662,157.93473193473193,"(-7.934, -7.842]","(37.756, 37.834]",6.416666666666667,37.756,37.834,-7.939,-7.847,"37.756,-7.939","Castelo Velho de Cobres, Rua das Parreiras, Salto, São Marcos da Ataboeira, Castro Verde, Beja, 7780-501, Portugal",Beja
705,1666.5201,146.43201243201244,"(-7.934, -7.842]","(37.834, 37.912]",6.083333333333333,37.834,37.912,-7.939,-7.847,"37.834,-7.939","Herdade da Corte Carrasco, Albernoa e Trindade, Beja, 7800-601, Portugal",Beja
706,1661.8615,187.7078477078477,"(-7.934, -7.842]","(37.912, 37.989]",5.583333333333333,37.912,37.989,-7.939,-7.847,"37.912,-7.939","Marzelonas, Albernoa e Trindade, Beja, Portugal",Beja
707,1654.5277,216.3800904977376,"(-7.934, -7.842]","(37.989, 38.067]",5.583333333333333,37.989,38.067,-7.939,-7.847,"37.989,-7.939","EN 18, Chaminé dos Passarinhos, Santa Vitória e Mombeja, Beja, 7800-348, Portugal",Beja
708,1650.3717,176.5050505050505,"(-7.934, -7.842]","(38.067, 38.145]",7.0,38.067,38.145,-7.939,-7.847,"38.067,-7.939","EM 528-2, Trigaches e São Brissos, Beja, Portugal",Beja
709,1643.3633,178.5944055944056,"(-7.934, -7.842]","(38.145, 38.223]",6.916666666666667,38.145,38.223,-7.939,-7.847,"38.145,-7.939","Faro do Alentejo, Cuba, Beja, 7940-311, Portugal",Beja
710,1633.8119,222.6853146853147,"(-7.934, -7.842]","(38.223, 38.3]",6.5,38.223,38.3,-7.939,-7.847,"38.223,-7.939","Malhada dos Passarinhos, EN 258, Monte do Bento da Serra, Alvito, Beja, 7940-452, Portugal",Évora
711,1643.1815,228.05283605283608,"(-7.934, -7.842]","(38.3, 38.378]",6.8125,38.3,38.378,-7.939,-7.847,"38.3,-7.939","Urmes, Vila Ruiva, Cuba, Beja, 7940-411, Portugal",Évora
712,1640.1248,262.4731934731935,"(-7.934, -7.842]","(38.378, 38.456]",7.0,38.378,38.456,-7.939,-7.847,"38.378,-7.939","Antigo Monte das Broas, Aguiar, Viana do Alentejo, Évora, 7090-415, Portugal",Évora
713,1643.4738,227.41414141414143,"(-7.934, -7.842]","(38.456, 38.534]",7.0,38.456,38.534,-7.939,-7.847,"38.456,-7.939","Herdade da Sítima, Torre de Coelheiros, Évora, Portugal",Évora
714,1645.3904,255.4449472096531,"(-7.934, -7.842]","(38.534, 38.611]",7.0,38.534,38.611,-7.939,-7.847,"38.534,-7.939","Malagueira e Horta das Figueiras, Évora, 7000-772, Portugal",Évora
715,1645.8217,270.53846153846155,"(-7.934, -7.842]","(38.611, 38.689]",7.0,38.611,38.689,-7.939,-7.847,"38.611,-7.939","CM 1081, Coitel, Bacelo e Senhora da Saúde, Évora, 7005-424, Portugal",Évora
716,1643.9902,274.96192696192696,"(-7.934, -7.842]","(38.689, 38.767]",6.833333333333333,38.689,38.767,-7.939,-7.847,"38.689,-7.939","Entre Águas, Ecopista Ramal de Mora, Mesquita, Arraiolos, Évora, 7040-060, Portugal",Évora
717,1641.4883,242.43900543900543,"(-7.934, -7.842]","(38.767, 38.845]",6.916666666666667,38.767,38.845,-7.939,-7.847,"38.767,-7.939","Mouras, São Gregório e Santa Justa, Arraiolos, Évora, 7040, Portugal",Évora
718,1633.9772,198.47940947940947,"(-7.934, -7.842]","(38.845, 38.922]",7.0,38.845,38.922,-7.939,-7.847,"38.845,-7.939","Vimieiro, Arraiolos, Évora, Portugal",Portalegre
719,1631.4622,190.3201243201243,"(-7.934, -7.842]","(38.922, 39.0]",7.0,38.922,39.0,-7.939,-7.847,"38.922,-7.939","Estrada das Tesas, Vimieiro, Arraiolos, Évora, Portugal",Portalegre
720,1625.2789,177.0924630924631,"(-7.934, -7.842]","(39.0, 39.078]",7.0,39.0,39.078,-7.939,-7.847,"39.0,-7.939","ER 370, Alcórrego e Maranhão, Avis, Portalegre, Portugal",Portalegre
721,1615.5981,158.82672882672884,"(-7.934, -7.842]","(39.078, 39.156]",6.833333333333333,39.078,39.156,-7.939,-7.847,"39.078,-7.939","Avis, Portalegre, Portugal",Portalegre
722,1612.3805,190.1440422322775,"(-7.934, -7.842]","(39.156, 39.233]",6.916666666666667,39.156,39.233,-7.939,-7.847,"39.156,-7.939","Benavila e Valongo, Avis, Portalegre, 7480-228, Portugal",Portalegre
723,1615.3728,211.63869463869463,"(-7.934, -7.842]","(39.233, 39.311]",6.666666666666667,39.233,39.311,-7.939,-7.847,"39.233,-7.939","Vale de Açor, Portalegre, Portugal",Portalegre
724,1612.7249,211.26418026418025,"(-7.934, -7.842]","(39.311, 39.389]",7.0,39.311,39.389,-7.939,-7.847,"39.311,-7.939","Ponte de Sor, Tramaga e Vale de Açor, Ponte de Sor, Portalegre, Portugal",Portalegre
725,1606.5887,259.2478632478632,"(-7.934, -7.842]","(39.389, 39.467]",7.0,39.389,39.467,-7.939,-7.847,"39.389,-7.939","São Bartolomeu, Margem, Gavião, Portalegre, Portugal",Portalegre
726,1608.5245,195.8212898212898,"(-7.934, -7.842]","(39.467, 39.544]",7.0,39.467,39.544,-7.939,-7.847,"39.467,-7.939","Rua São João de Deus, Gavião, Gavião e Atalaia, Gavião, Portalegre, 6040-125, Portugal",Santarém
727,1613.0066,289.74825174825173,"(-7.934, -7.842]","(39.544, 39.622]",6.916666666666667,39.544,39.622,-7.939,-7.847,"39.544,-7.939","EN 244, Furtado, Belver, Gavião, Portalegre, Portugal",Castelo Branco
728,1612.5483,274.95648795648793,"(-7.934, -7.842]","(39.622, 39.7]",6.916666666666667,39.622,39.7,-7.939,-7.847,"39.622,-7.939","Frei João, Carvoeiro, Mação, Santarém, Portugal",Castelo Branco
729,1605.2842,388.6161616161616,"(-7.934, -7.842]","(39.7, 39.778]",7.0,39.7,39.778,-7.939,-7.847,"39.7,-7.939","EN 241-1, Caniçal Fundeiro, Galisteu Fundeiro, Proença a Nova e Peral, Proença-a-Nova, Castelo Branco, 6150-345, Portugal",Castelo Branco
730,1606.4426,667.4162895927602,"(-7.934, -7.842]","(39.778, 39.855]",7.0,39.778,39.855,-7.939,-7.847,"39.778,-7.939","Rua da Floresta, Malhadal, Proença a Nova e Peral, Proença-a-Nova, Castelo Branco, 6150-424, Portugal",Castelo Branco
731,1608.7123,698.1647241647241,"(-7.934, -7.842]","(39.855, 39.933]",7.0,39.855,39.933,-7.939,-7.847,"39.855,-7.939","Carujo, Oleiros, Oleiros e Amieira, Oleiros, Castelo Branco, 6160-406, Portugal",Coimbra
732,1591.0048,571.5066045066045,"(-7.934, -7.842]","(39.933, 40.011]",5.25,39.933,40.011,-7.939,-7.847,"39.933,-7.939","Oleiros, Oleiros e Amieira, Oleiros, Castelo Branco, 6160-406, Portugal",Coimbra
733,1593.3092,541.4514374514374,"(-7.934, -7.842]","(40.011, 40.089]",3.8333333333333335,40.011,40.089,-7.939,-7.847,"40.011,-7.939","Lobatos, Pampilhosa da Serra, Coimbra, 3320-242, Portugal",Coimbra
734,1597.1714,762.3201243201244,"(-7.934, -7.842]","(40.089, 40.166]",4.25,40.089,40.166,-7.939,-7.847,"40.089,-7.939","Cabeço do Pelourenço, Pampilhosa da Serra, Coimbra, 3329-229, Portugal",Coimbra
735,1597.6096,774.5936285936286,"(-7.934, -7.842]","(40.166, 40.244]",5.083333333333333,40.166,40.244,-7.939,-7.847,"40.166,-7.939","Mata, Fajão-Vidual, Pampilhosa da Serra, Coimbra, 3320-076, Portugal",Coimbra
736,1606.1086,455.25174825174827,"(-7.934, -7.842]","(40.244, 40.322]",6.083333333333333,40.244,40.322,-7.939,-7.847,"40.244,-7.939","Dreia, Benfeita, Arganil, Coimbra, 3305-031, Portugal",Coimbra
737,1604.6041,410.73906485671193,"(-7.934, -7.842]","(40.322, 40.4]",6.666666666666667,40.322,40.4,-7.939,-7.847,"40.322,-7.939","Cabeçadas, Pinheiro de Coja e Meda de Mouros, Lourosa, Oliveira do Hospital, Coimbra, 3400-753, Portugal",Viseu
738,1601.8091,305.5718725718726,"(-7.934, -7.842]","(40.4, 40.477]",6.25,40.4,40.477,-7.939,-7.847,"40.4,-7.939","Quinta do Góis, Midões, Tábua, Coimbra, 3420-149, Portugal",Viseu
739,1593.9753,360.96114996114994,"(-7.934, -7.842]","(40.477, 40.555]",6.916666666666667,40.477,40.555,-7.939,-7.847,"40.477,-7.939","Estradão Fiais Laceiras, Cabanas de Viriato, Carregal do Sal, Viseu, 3430-618, Portugal",Viseu
740,1577.9061,369.81662781662783,"(-7.934, -7.842]","(40.555, 40.633]",7.0,40.555,40.633,-7.939,-7.847,"40.555,-7.939","Silgueiros, Viseu, 3460-160, Portugal",Viseu
741,1580.9725,500.8554778554778,"(-7.934, -7.842]","(40.633, 40.711]",7.0,40.633,40.711,-7.939,-7.847,"40.633,-7.939","Quinta de Belém, Monte Salvado, Orgens, Viseu, 3500-431, Portugal",Viseu
742,1551.6307,540.3465423465424,"(-7.934, -7.842]","(40.711, 40.788]",7.0,40.711,40.788,-7.939,-7.847,"40.711,-7.939","3, Autoestrada do Interior Norte, Campo, Viseu, 3515-772, Portugal",Viseu
743,1558.4487,568.921522921523,"(-7.934, -7.842]","(40.788, 40.866]",7.0,40.788,40.866,-7.939,-7.847,"40.788,-7.939","Rio de Mel, Pindelo dos Milagres, São Pedro do Sul, Viseu, Portugal",Viseu
744,1549.2444,687.5920745920746,"(-7.934, -7.842]","(40.866, 40.944]",7.0,40.866,40.944,-7.939,-7.847,"40.866,-7.939","Ribolhinhos, Mamouros, Alva e Ribolhos, Castro Daire, Viseu, 3600, Portugal",Viseu
745,1497.4102,964.9079939668176,"(-7.934, -7.842]","(40.944, 41.022]",7.0,40.944,41.022,-7.939,-7.847,"40.944,-7.939","EN 321, Carvalhosa, Picão e Ermida, Castro Daire, Viseu, Portugal",Viseu
746,1468.372,830.6208236208237,"(-7.934, -7.842]","(41.022, 41.099]",7.0,41.022,41.099,-7.939,-7.847,"41.022,-7.939","Talhada, Ovadas e Panchora, Resende, Viseu, Portugal",Porto
747,1472.2966,388.2890442890443,"(-7.934, -7.842]","(41.099, 41.177]",6.8125,41.099,41.177,-7.939,-7.847,"41.099,-7.939","Resende, EN 321-2, Pimeirol, Felgueiras, Resende, Viseu, 4660-210, Portugal",Porto
748,1522.1917,853.959595959596,"(-7.934, -7.842]","(41.177, 41.255]",6.916666666666667,41.177,41.255,-7.939,-7.847,"41.177,-7.939","Rua das Tojeiras, Candeiro, Gestaçô, Baião, Porto, 4640-231, Portugal",Vila Real
749,1535.5371,836.4483294483294,"(-7.934, -7.842]","(41.255, 41.333]",7.0,41.255,41.333,-7.939,-7.847,"41.255,-7.939","EN 15, Ansiāes, Amarante, Porto, 4600-500, Portugal",Vila Real
750,1532.029,525.0675990675991,"(-7.934, -7.842]","(41.333, 41.41]",6.916666666666667,41.333,41.41,-7.939,-7.847,"41.333,-7.939","Quinta da Portelinha, Campanhó e Paradança, Mondim de Basto, Vila Real, 4880-102, Portugal",Braga
751,1532.8933,484.0979020979021,"(-7.934, -7.842]","(41.41, 41.488]",6.5,41.41,41.488,-7.939,-7.847,"41.41,-7.939","Rua da Serra, Serra Satada, Serra, São Cristóvão de Mondim de Basto, Mondim de Basto, Vila Real, 4880-204, Portugal",Vila Real
752,1543.3483,524.03885003885,"(-7.934, -7.842]","(41.488, 41.566]",6.083333333333333,41.488,41.566,-7.939,-7.847,"41.488,-7.939","Pedraça, Cabeceiras de Basto, Braga, 4880-013, Portugal",Vila Real
753,1538.9443,893.5784313725491,"(-7.934, -7.842]","(41.566, 41.644]",5.083333333333333,41.566,41.644,-7.939,-7.847,"41.566,-7.939","CM 1700-1, Salto, Montalegre, Vila Real, 4860-426, Portugal",Vila Real
754,1548.66,936.5268065268066,"(-7.934, -7.842]","(41.644, 41.721]",6.5,41.644,41.721,-7.939,-7.847,"41.644,-7.939","Salto, Montalegre, Vila Real, 5470-430 SALTO, Portugal",Vila Real
755,1546.8461,970.4700854700856,"(-7.934, -7.842]","(41.721, 41.799]",7.0,41.721,41.799,-7.939,-7.847,"41.721,-7.939","Reigoso, Montalegre, Vila Real, Portugal",Faro
756,1534.6605,1163.3302253302254,"(-7.934, -7.842]","(41.799, 41.877]",7.0,41.799,41.877,-7.939,-7.847,"41.799,-7.939","Parada de Outeiro, Outeiro, Montalegre, Vila Real, 5470-333, Portugal",Faro
757,1674.9204,2.879271070615034,"(-7.842, -7.75]","(36.979, 37.056]",7.0,36.979,37.056,-7.847,-7.755,"36.979,-7.847","Hangares, Faro, 8700-304, Portugal",Faro
